timestamp,open,high,low,close,volume,trade_count,notional
1753638972,0.23948,0.23948,0.23948,0.23948,15.0,1,3.59
1753638973,0.23947,0.23947,0.23947,0.23947,1239.0,1,296.7
1753638974,0.23948,0.23956,0.23948,0.23956,158251.0,80,37902.61
1753638975,,,,,0,0,0
1753638976,0.23956,0.23956,0.23956,0.23956,1676.0,1,401.5
1753638977,0.23956,0.23956,0.23956,0.23956,40.0,4,9.58
1753638978,0.23955,0.23955,0.23954,0.23954,417.0,6,99.89
1753638979,,,,,0,0,0
1753638980,0.23954,0.23954,0.23954,0.23954,2500.0,3,598.85
1753638981,,,,,0,0,0
1753638982,,,,,0,0,0
1753638983,0.23954,0.23955,0.23954,0.23955,5025.0,5,1203.69
1753638984,0.23955,0.23957,0.23955,0.23957,54118.0,23,12964.56
1753638985,0.23956,0.23959,0.23956,0.23959,885.0,10,212.01
1753638986,0.23959,0.23959,0.23959,0.23959,131.0,5,31.39
1753638987,0.2396,0.2396,0.2396,0.2396,25.0,5,5.99
1753638988,,,,,0,0,0
1753638989,,,,,0,0,0
1753638990,,,,,0,0,0
1753638991,0.2396,0.2396,0.23956,0.23956,5685.0,19,1362.1
1753638992,0.23957,0.23957,0.23957,0.23957,43.0,1,10.3
1753638993,,,,,0,0,0
1753638994,,,,,0,0,0
1753638995,0.23956,0.23956,0.23956,0.23956,20.0,1,4.79
1753638996,0.23957,0.23964,0.23957,0.23964,131102.0,55,31415.66
1753638997,,,,,0,0,0
1753638998,,,,,0,0,0
1753638999,0.23964,0.23964,0.23964,0.23964,15536.0,4,3723.05
1753639000,0.23965,0.23969,0.23965,0.23968,8913.0,29,2136.18
1753639001,,,,,0,0,0
1753639002,0.23967,0.23967,0.2396,0.2396,1601.0,36,383.68
1753639003,,,,,0,0,0
1753639004,0.2396,0.2396,0.23956,0.23956,393.0,17,94.15
1753639005,,,,,0,0,0
1753639006,0.23956,0.23956,0.23954,0.23954,22685.0,17,5434.12
1753639007,0.23954,0.23954,0.23953,0.23953,27.0,6,6.47
1753639008,0.23954,0.23954,0.23953,0.23953,10300.0,8,2467.21
1753639009,,,,,0,0,0
1753639010,0.23952,0.23952,0.23952,0.23952,118.0,5,28.26
1753639011,0.23953,0.23953,0.23952,0.23952,924.0,5,221.32
1753639012,,,,,0,0,0
1753639013,0.23952,0.23952,0.23952,0.23952,342.0,1,81.92
1753639014,,,,,0,0,0
1753639015,,,,,0,0,0
1753639016,,,,,0,0,0
1753639017,0.23953,0.23953,0.23953,0.23953,164.0,6,39.28
1753639018,0.23952,0.23952,0.2395,0.23951,384.0,15,91.97
1753639019,0.23951,0.23951,0.23951,0.23951,417.0,1,99.88
1753639020,0.2395,0.2395,0.23948,0.23948,18638.0,18,4463.58
1753639021,0.23947,0.23947,0.23946,0.23946,17450.0,15,4178.75
1753639022,0.23946,0.23948,0.23946,0.23947,4168.0,13,998.07
1753639023,0.23948,0.23948,0.23948,0.23948,48.0,1,11.5
1753639024,,,,,0,0,0
1753639025,0.23948,0.23952,0.23948,0.23952,4579.0,26,1096.59
1753639026,,,,,0,0,0
1753639027,0.23953,0.23955,0.23953,0.23955,174.0,14,41.68
1753639028,,,,,0,0,0
1753639029,,,,,0,0,0
1753639030,0.23954,0.23954,0.23954,0.23954,864.0,4,206.96
1753639031,0.23955,0.23955,0.23955,0.23955,444.0,5,106.36
1753639032,,,,,0,0,0
1753639033,0.23955,0.23955,0.23955,0.23955,700.0,1,167.69
1753639034,,,,,0,0,0
1753639036,,,,,0,0,0
1753639037,0.23955,0.23956,0.23955,0.23956,4237.0,12,1014.97
1753639038,,,,,0,0,0
1753639039,0.23956,0.23956,0.23956,0.23956,69.0,1,16.53
1753639040,0.23956,0.23956,0.23956,0.23956,4813.0,1,1153.0
1753639041,0.23957,0.23957,0.23957,0.23957,37.0,1,8.86
1753639042,0.23957,0.23957,0.23957,0.23957,22.0,5,5.27
1753639043,,,,,0,0,0
1753639044,0.23956,0.23958,0.23956,0.23958,3759.0,9,900.54
1753639045,0.23959,0.23959,0.23959,0.23959,41.0,4,9.82
1753639046,,,,,0,0,0
1753639047,,,,,0,0,0
1753639048,0.23959,0.23975,0.23959,0.23975,784976.0,233,188145.19
1753639049,0.23976,0.23977,0.23976,0.23977,2642.0,28,633.45
1753639050,0.23976,0.23976,0.23974,0.23974,15232.0,15,3651.82
1753639051,0.23973,0.23973,0.23964,0.23965,14604.0,47,3500.81
1753639052,0.23964,0.23964,0.23961,0.23961,2112.0,13,506.06
1753639053,0.23961,0.23961,0.23961,0.23961,20867.0,5,4999.94
1753639054,0.23962,0.23962,0.2396,0.2396,5423.0,14,1299.4
1753639055,,,,,0,0,0
1753639056,0.23961,0.23962,0.23961,0.23962,292.0,7,69.97
1753639057,0.23962,0.23971,0.23962,0.23971,3918.0,40,938.85
1753639058,0.23971,0.23971,0.23971,0.23971,17.0,1,4.08
1753639059,0.23971,0.2398,0.23971,0.2398,1596.0,68,382.66
1753639060,0.23981,0.23988,0.23981,0.23988,45015.0,93,10797.06
1753639061,0.23988,0.23992,0.23976,0.23992,22799.0,81,5469.35
1753639062,0.23992,0.23992,0.23985,0.23985,125538.0,50,30116.94
1753639063,0.23985,0.23986,0.23984,0.23984,1848.0,16,443.25
1753639064,0.23983,0.23983,0.23968,0.23968,291829.0,109,69964.97
1753639065,0.23968,0.23968,0.23962,0.23964,108078.0,38,25899.92
1753639066,0.23964,0.23975,0.23964,0.23975,35476.0,69,8502.84
1753639067,0.23974,0.23974,0.23969,0.23969,5266.0,25,1262.46
1753639068,0.23969,0.23978,0.23969,0.23974,128851.0,80,30892.34
1753639069,0.23973,0.23973,0.23967,0.23967,23218.0,53,5564.88
1753639070,0.23967,0.23967,0.2396,0.2396,480.0,31,115.02
1753639071,0.23962,0.23962,0.23962,0.23962,1.0,1,0.24
1753639072,0.23962,0.23971,0.23962,0.23971,77135.0,58,18484.82
1753639073,0.23971,0.23974,0.23971,0.23974,142.0,14,34.04
1753639074,0.23975,0.23975,0.23974,0.23974,792.0,5,189.87
1753639075,0.23975,0.23975,0.23975,0.23975,834.0,1,199.95
1753639076,0.23974,0.23974,0.23973,0.23973,16275.0,17,3901.65
1753639077,0.23972,0.23972,0.23967,0.23967,792.0,29,189.82
1753639078,,,,,0,0,0
1753639079,0.23967,0.23968,0.23967,0.23968,17585.0,5,4214.74
1753639080,,,,,0,0,0
1753639081,,,,,0,0,0
1753639082,,,,,0,0,0
1753639083,,,,,0,0,0
1753639084,0.23968,0.23971,0.23968,0.2397,3935.0,27,943.15
1753639085,0.23971,0.23971,0.23971,0.23971,15.0,3,3.6
1753639086,0.23971,0.23974,0.23971,0.23973,640.0,13,153.42
1753639087,0.23974,0.23978,0.23974,0.23978,290.0,25,69.53
1753639088,0.23978,0.23978,0.23977,0.23977,19043.0,8,4566.08
1753639089,0.23976,0.23977,0.23976,0.23977,1943.0,5,465.86
1753639090,0.23976,0.23976,0.23973,0.23973,762.0,21,182.68
1753639091,,,,,0,0,0
1753639093,,,,,0,0,0
1753639094,0.23973,0.23973,0.23973,0.23973,45.0,3,10.79
1753639095,0.23974,0.23974,0.23974,0.23974,101.0,4,24.21
1753639096,0.23975,0.23975,0.23975,0.23975,4110.0,7,985.37
1753639097,0.23975,0.23976,0.23975,0.23975,868.0,8,208.11
1753639098,,,,,0,0,0
1753639099,,,,,0,0,0
1753639100,0.23975,0.23975,0.23975,0.23975,212.0,1,50.83
1753639101,0.23975,0.23975,0.23974,0.23974,463.0,5,111.0
1753639102,,,,,0,0,0
1753639103,0.23974,0.24008,0.23974,0.24008,2066.0,9,495.33
1753639104,0.23975,0.23975,0.23975,0.23975,1426.0,2,341.88
1753639105,0.23974,0.23974,0.23973,0.23973,7278.0,5,1744.83
1753639106,0.23974,0.23974,0.23973,0.23974,296.0,8,70.96
1753639107,0.23973,0.23973,0.23969,0.23969,621.0,26,148.85
1753639108,,,,,0,0,0
1753639109,,,,,0,0,0
1753639110,,,,,0,0,0
1753639111,0.2397,0.2397,0.2397,0.2397,4273.0,4,1024.24
1753639112,,,,,0,0,0
1753639113,0.23969,0.23969,0.23968,0.23968,538.0,12,128.95
1753639114,,,,,0,0,0
1753639115,0.23967,0.23967,0.23963,0.23963,33183.0,39,7952.19
1753639116,0.23962,0.23962,0.23962,0.23962,864.0,5,207.03
1753639117,0.23963,0.23966,0.23963,0.23966,381.0,17,91.3
1753639118,0.23966,0.23966,0.23966,0.23966,12420.0,2,2976.58
1753639119,0.23966,0.23966,0.23966,0.23966,1000.0,5,239.66
1753639120,0.23966,0.23966,0.23966,0.23966,21.0,3,5.03
1753639121,,,,,0,0,0
1753639122,0.23967,0.23967,0.23967,0.23967,177.0,2,42.42
1753639123,0.2399,0.2399,0.2399,0.2399,88.0,1,21.11
1753639124,,,,,0,0,0
1753639125,0.23966,0.23966,0.23966,0.23966,211.0,3,50.57
1753639126,0.23967,0.23968,0.23967,0.23968,5449.0,11,1305.96
1753639127,0.23967,0.23967,0.23967,0.23967,745.0,1,178.55
1753639128,0.23968,0.23972,0.23968,0.23972,100119.0,36,23998.04
1753639129,,,,,0,0,0
1753639130,0.23972,0.23972,0.2397,0.2397,5761.0,25,1381.0
1753639131,0.2397,0.2397,0.2397,0.2397,3195.0,10,765.84
1753639132,0.23969,0.2397,0.23969,0.2397,4823.0,7,1156.03
1753639133,0.2397,0.2397,0.23969,0.2397,2801.0,8,671.38
1753639134,0.23971,0.23972,0.23971,0.23972,1143.0,5,274.0
1753639135,0.23972,0.23973,0.23972,0.23973,381.0,8,91.34
1753639136,0.23973,0.23973,0.23973,0.23973,15.0,3,3.6
1753639137,0.23974,0.23974,0.23974,0.23974,396.0,5,94.94
1753639138,0.23974,0.24001,0.23974,0.24001,851.0,5,204.04
1753639139,0.23973,0.23973,0.23973,0.23973,13.0,1,3.12
1753639140,0.23974,0.23977,0.23974,0.23977,1169.0,25,280.28
1753639141,,,,,0,0,0
1753639142,0.23977,0.23977,0.23977,0.23977,82.0,1,19.66
1753639143,0.23976,0.23976,0.23976,0.23976,33723.0,8,8085.43
1753639144,0.23976,0.23976,0.23976,0.23976,24.0,3,5.75
1753639145,,,,,0,0,0
1753639146,,,,,0,0,0
1753639147,0.23976,0.23976,0.23971,0.23971,877.0,31,210.25
1753639148,0.23971,0.23971,0.23971,0.23971,14849.0,3,3559.45
1753639149,0.2397,0.2397,0.2397,0.2397,85.0,8,20.37
1753639150,0.23971,0.23971,0.2397,0.23971,1300.0,5,311.62
1753639151,,,,,0,0,0
1753639152,,,,,0,0,0
1753639153,,,,,0,0,0
1753639154,,,,,0,0,0
1753639155,,,,,0,0,0
1753639156,0.2397,0.2397,0.2397,0.2397,63065.0,9,15116.68
1753639157,0.23971,0.23971,0.23971,0.23971,33.0,3,7.91
1753639158,0.24,0.24,0.23971,0.23974,3729.0,18,893.99
1753639159,0.23974,0.23976,0.23974,0.23976,2025.0,17,485.5
1753639160,0.23976,0.23976,0.23976,0.23976,381.0,1,91.35
1753639161,0.23975,0.23976,0.23975,0.23976,4565.0,2,1094.46
1753639162,0.23976,0.23978,0.23976,0.23978,3796.0,13,910.13
1753639163,,,,,0,0,0
1753639164,,,,,0,0,0
1753639165,,,,,0,0,0
1753639166,0.23978,0.2398,0.23978,0.2398,2726.0,23,653.68
1753639167,0.2398,0.2398,0.2398,0.2398,15.0,3,3.6
1753639168,,,,,0,0,0
1753639169,,,,,0,0,0
1753639170,0.23981,0.23984,0.23981,0.23983,1239.0,22,297.16
1753639171,,,,,0,0,0
1753639172,0.23984,0.23984,0.23984,0.23984,9786.0,5,2347.07
1753639173,0.23983,0.23983,0.23983,0.23983,35.0,3,8.39
1753639174,0.23983,0.23983,0.2398,0.2398,1105.0,15,264.99
1753639175,,,,,0,0,0
1753639176,0.23981,0.23981,0.2398,0.2398,2371.0,2,568.58
1753639177,0.2398,0.2398,0.2398,0.2398,5192.0,4,1245.04
1753639179,0.23979,0.23979,0.23965,0.23965,31735.0,87,7608.33
1753639180,,,,,0,0,0
1753639181,0.23965,0.23965,0.23964,0.23964,841.0,3,201.55
1753639182,,,,,0,0,0
1753639183,0.23965,0.23965,0.23965,0.23965,1255.0,1,300.76
1753639184,,,,,0,0,0
1753639185,,,,,0,0,0
1753639186,,,,,0,0,0
1753639187,,,,,0,0,0
1753639188,,,,,0,0,0
1753639189,0.23965,0.2397,0.23965,0.2397,6387.0,34,1530.68
1753639190,0.2397,0.2397,0.23968,0.23968,5402.0,12,1294.75
1753639191,0.23967,0.23967,0.23965,0.23965,3067.0,14,735.01
1753639192,0.23966,0.2397,0.23966,0.2397,1354.0,20,324.54
1753639193,0.2397,0.23973,0.2397,0.23973,4508.0,16,1080.63
1753639194,,,,,0,0,0
1753639195,0.23972,0.23972,0.23972,0.23972,177.0,3,42.43
1753639196,0.23972,0.23972,0.23972,0.23972,492.0,1,117.94
1753639197,0.23973,0.23973,0.23972,0.23972,124.0,4,29.73
1753639198,,,,,0,0,0
1753639199,0.23972,0.23972,0.23965,0.23965,132794.0,82,31827.08
1753639200,0.23965,0.23965,0.23957,0.23959,24467.0,70,5862.17
1753639201,0.23959,0.23961,0.23959,0.23961,9231.0,18,2211.67
1753639202,0.23961,0.23965,0.23961,0.23965,8862.0,28,2123.6
1753639203,0.23964,0.23966,0.23962,0.23966,172410.0,43,41315.38
1753639204,0.23967,0.23967,0.23967,0.23967,125.0,4,29.96
1753639205,0.23967,0.2397,0.23967,0.2397,697.0,14,167.07
1753639206,0.2397,0.2397,0.2397,0.2397,15.0,3,3.6
1753639207,0.23971,0.23983,0.23971,0.23983,14413.0,82,3455.92
1753639208,0.23982,0.23983,0.23982,0.23983,2052.0,5,492.13
1753639209,0.23983,0.23989,0.23983,0.23989,14955.0,37,3586.9
1753639210,0.23989,0.23991,0.23989,0.23991,14553.0,18,3491.17
1753639211,0.2399,0.23994,0.2399,0.23994,11647.0,36,2794.25
1753639212,0.23994,0.23997,0.23994,0.23997,49549.0,33,11889.19
1753639213,0.23997,0.24003,0.23997,0.24002,104116.0,258,24987.3
1753639214,0.24002,0.24009,0.24,0.24009,29450.0,92,7069.53
1753639215,0.24009,0.24017,0.24009,0.24016,90174.0,116,21654.9
1753639216,0.24016,0.24016,0.24016,0.24016,552.0,3,132.57
1753639217,0.24016,0.24016,0.24007,0.24007,20627.0,49,4953.77
1753639218,0.24006,0.24006,0.24003,0.24004,8463.0,32,2031.47
1753639219,0.24003,0.24003,0.24003,0.24003,86.0,4,20.64
1753639220,0.24003,0.24003,0.24002,0.24002,2353.0,6,564.79
1753639221,0.24002,0.24014,0.24002,0.24013,70866.0,77,17013.92
1753639222,0.24014,0.24014,0.24014,0.24014,173.0,7,41.54
1753639223,0.24015,0.24015,0.24015,0.24015,12445.0,10,2988.67
1753639224,0.24016,0.24018,0.24013,0.24013,62582.0,58,15028.58
1753639225,0.24014,0.24014,0.24011,0.24011,164.0,9,39.38
1753639226,0.24011,0.24011,0.24005,0.24005,41662.0,46,10001.8
1753639227,0.24006,0.24006,0.24006,0.24006,33.0,1,7.92
1753639228,0.24006,0.24006,0.24001,0.24001,17642.0,29,4234.57
1753639229,0.24038,0.24038,0.24038,0.24038,10.0,1,2.4
1753639230,0.24001,0.24001,0.23998,0.23998,3674.0,25,881.72
1753639231,0.23999,0.24,0.23999,0.23999,379.0,5,90.96
1753639232,0.23999,0.23999,0.23997,0.23997,8734.0,13,2095.9
1753639233,0.23997,0.23997,0.23997,0.23997,25.0,1,6.0
1753639234,0.23998,0.23998,0.23997,0.23998,1793.0,5,430.28
1753639235,0.23997,0.23998,0.23997,0.23998,2387.0,2,572.81
1753639236,0.23998,0.23998,0.23998,0.23998,125.0,1,30.0
1753639237,0.23998,0.23999,0.23998,0.23999,1940.0,13,465.56
1753639238,0.23999,0.23999,0.23999,0.23999,30866.0,6,7407.53
1753639239,0.24,0.24007,0.24,0.24007,1334.0,31,320.24
1753639240,0.24007,0.24009,0.24007,0.24009,797.0,12,191.35
1753639241,0.24008,0.24008,0.24008,0.24008,1683.0,4,404.05
1753639242,0.24008,0.24008,0.24006,0.24006,5045.0,10,1211.15
1753639243,0.24005,0.24005,0.24002,0.24003,10279.0,25,2467.18
1753639244,0.24003,0.24005,0.24003,0.24005,1834.0,16,440.22
1753639245,0.24006,0.24006,0.24006,0.24006,15134.0,4,3633.07
1753639246,0.24005,0.24005,0.24005,0.24005,8.0,1,1.92
1753639247,,,,,0,0,0
1753639248,,,,,0,0,0
1753639249,0.24005,0.24005,0.24004,0.24004,18376.0,11,4410.99
1753639250,0.24004,0.24004,0.24003,0.24003,28509.0,9,6843.3
1753639251,0.24003,0.24003,0.24002,0.24003,57292.0,16,13751.75
1753639252,0.24003,0.24003,0.24,0.24,75310.0,23,18075.97
1753639253,0.23999,0.23999,0.23997,0.23997,439.0,25,105.35
1753639254,0.23997,0.23997,0.23997,0.23997,24.0,1,5.76
1753639255,,,,,0,0,0
1753639256,,,,,0,0,0
1753639257,0.23998,0.23998,0.23998,0.23998,1066.0,4,255.82
1753639258,0.23998,0.24,0.23998,0.24,3002.0,8,720.42
1753639259,0.23999,0.23999,0.23999,0.23999,569.0,4,136.55
1753639260,0.23998,0.23998,0.23994,0.23994,38494.0,36,9236.64
1753639261,0.23994,0.23994,0.23993,0.23993,992.0,12,238.02
1753639262,0.23992,0.23993,0.23992,0.23993,441.0,6,105.81
1753639263,0.23992,0.23992,0.23992,0.23992,63.0,1,15.11
1753639264,0.23993,0.23997,0.23993,0.23997,4011.0,21,962.44
1753639265,0.23997,0.24,0.23997,0.24,9676.0,16,2321.97
1753639266,0.23999,0.24003,0.23999,0.24003,1251.0,19,300.26
1753639267,0.24003,0.24003,0.24003,0.24003,16.0,1,3.84
1753639268,0.24002,0.24002,0.23991,0.23991,16360.0,62,3925.12
1753639269,0.23991,0.23991,0.23985,0.23985,3607.0,45,865.17
1753639270,0.23984,0.23984,0.23984,0.23984,1702.0,2,408.21
1753639271,0.23984,0.23984,0.23984,0.23984,14.0,4,3.36
1753639273,0.23982,0.23982,0.23981,0.23981,169.0,6,40.53
1753639274,,,,,0,0,0
1753639275,0.23982,0.23982,0.23982,0.23982,28.0,1,6.71
1753639276,0.23982,0.23982,0.23977,0.23977,1585.0,22,380.11
1753639277,0.23977,0.23977,0.23968,0.23968,15981.0,59,3830.36
1753639278,0.23968,0.23968,0.23967,0.23968,789.0,6,189.11
1753639279,0.23967,0.23967,0.23962,0.23962,19471.0,29,4666.61
1753639280,0.23961,0.23961,0.23955,0.23955,3067.0,38,734.77
1753639281,0.23956,0.23956,0.23956,0.23956,1268.0,5,303.76
1753639282,0.23955,0.23955,0.23955,0.23955,125.0,1,29.94
1753639283,0.23956,0.23956,0.23956,0.23956,788.0,2,188.77
1753639284,0.23955,0.23955,0.23953,0.23953,609.0,16,145.88
1753639285,0.23954,0.23955,0.23954,0.23955,7708.0,19,1846.41
1753639286,0.23954,0.23955,0.23954,0.23955,35539.0,7,8513.01
1753639287,0.23955,0.23959,0.23955,0.23958,36417.0,37,8724.66
1753639288,0.23958,0.23958,0.23958,0.23958,417.0,1,99.9
1753639289,0.23957,0.23958,0.23957,0.23958,428.0,2,102.54
1753639290,0.23957,0.23959,0.23957,0.23959,2481.0,17,594.42
1753639291,0.23959,0.23959,0.23958,0.23958,384.0,2,92.0
1753639292,0.23959,0.23967,0.23959,0.23964,6164.0,56,1476.88
1753639293,0.23963,0.23965,0.23958,0.23965,14266.0,58,3418.15
1753639294,0.23965,0.23966,0.23964,0.23966,129.0,13,30.92
1753639295,0.23967,0.23968,0.23967,0.23968,26504.0,9,6352.21
1753639296,0.23967,0.23967,0.23967,0.23967,13379.0,2,3206.54
1753639297,0.23968,0.23968,0.23967,0.23967,32218.0,12,7722.01
1753639298,0.23967,0.23967,0.23967,0.23967,12.0,1,2.88
1753639299,0.23967,0.23967,0.23966,0.23967,2742.0,9,657.17
1753639300,0.23968,0.23973,0.23968,0.23973,5186.0,28,1243.01
1753639301,0.23973,0.23973,0.23973,0.23973,239.0,1,57.3
1753639302,,,,,0,0,0
1753639303,0.23973,0.23977,0.23973,0.23977,39633.0,30,9502.28
1753639304,0.23978,0.23981,0.23978,0.23981,534.0,21,128.06
1753639305,0.2398,0.2398,0.23975,0.23975,50976.0,27,12223.92
1753639306,0.23975,0.23977,0.23975,0.23977,131.0,11,31.41
1753639307,0.23977,0.23977,0.23976,0.23976,76.0,7,18.22
1753639308,0.23975,0.23975,0.23975,0.23975,15.0,3,3.6
1753639309,,,,,0,0,0
1753639310,,,,,0,0,0
1753639311,0.23974,0.23974,0.23971,0.23971,17864.0,21,4282.18
1753639312,,,,,0,0,0
1753639313,0.23971,0.23973,0.23971,0.23973,1541.0,8,369.4
1753639314,0.23973,0.23975,0.23973,0.23975,50.0,10,11.99
1753639315,0.23976,0.23988,0.23976,0.23988,53332.0,64,12789.4
1753639316,0.23988,0.23989,0.23988,0.23989,1597.0,6,383.1
1753639317,0.23988,0.23988,0.23985,0.23985,6204.0,19,1488.14
1753639318,0.23984,0.23984,0.23981,0.23981,168.0,16,40.29
1753639319,,,,,0,0,0
1753639320,,,,,0,0,0
1753639321,0.2398,0.2398,0.23977,0.23977,367.0,19,88.0
1753639322,0.23976,0.23976,0.23968,0.23968,2228.0,55,534.08
1753639323,0.23968,0.23968,0.23964,0.23964,555.0,22,133.02
1753639324,0.23964,0.23964,0.2396,0.2396,831.0,20,199.13
1753639325,0.2396,0.2396,0.2396,0.2396,93.0,2,22.28
1753639326,0.2396,0.2396,0.2396,0.2396,209.0,1,50.08
1753639327,0.23959,0.23959,0.23952,0.23952,67844.0,47,16254.03
1753639328,0.23952,0.23957,0.23952,0.23956,2230.0,32,534.2
1753639329,0.23955,0.23955,0.23954,0.23954,76.0,8,18.21
1753639330,0.23953,0.23953,0.23951,0.23951,73.0,9,17.48
1753639331,,,,,0,0,0
1753639332,0.23952,0.23952,0.23952,0.23952,857.0,4,205.27
1753639333,0.23952,0.23956,0.23952,0.23956,4364.0,24,1045.31
1753639334,0.23956,0.23956,0.23956,0.23956,11.0,1,2.64
1753639335,0.23957,0.23959,0.23957,0.23959,739.0,12,177.06
1753639336,0.23958,0.23958,0.23955,0.23955,173.0,17,41.44
1753639337,0.23954,0.23954,0.23954,0.23954,10.0,1,2.4
1753639338,0.23954,0.23955,0.23954,0.23955,2624.0,5,628.58
1753639339,0.23955,0.23955,0.23955,0.23955,13.0,1,3.11
1753639340,0.23954,0.23954,0.23952,0.23952,132.0,10,31.62
1753639341,0.23953,0.23958,0.23953,0.23957,4482.0,26,1073.68
1753639342,0.23958,0.23963,0.23958,0.23963,306.0,26,73.32
1753639343,0.23963,0.23963,0.23963,0.23963,125.0,1,29.95
1753639344,,,,,0,0,0
1753639345,0.23963,0.23963,0.23961,0.23961,552.0,14,132.27
1753639346,0.2396,0.2396,0.23954,0.23954,12844.0,36,3077.04
1753639347,0.23954,0.23959,0.23954,0.23959,434.0,24,103.97
1753639348,0.2396,0.23963,0.2396,0.23963,7750.0,19,1857.06
1753639349,0.23963,0.23963,0.2395,0.2395,25518.0,71,6112.65
1753639350,0.2395,0.23959,0.2395,0.23959,955.0,45,228.77
1753639351,0.2396,0.23965,0.2396,0.23965,230.0,24,55.11
1753639352,0.23966,0.23968,0.23966,0.23966,6229.0,18,1492.91
1753639353,0.23966,0.23966,0.23966,0.23966,22369.0,3,5360.95
1753639354,,,,,0,0,0
1753639355,0.23965,0.23965,0.23965,0.23965,74.0,1,17.73
1753639356,0.23966,0.23966,0.23961,0.23962,2987.0,21,715.81
1753639357,,,,,0,0,0
1753639358,0.23962,0.23962,0.23962,0.23962,117.0,3,28.04
1753639359,,,,,0,0,0
1753639360,0.23962,0.23966,0.23962,0.23965,644.0,21,154.33
1753639361,0.23966,0.23981,0.23966,0.23981,16708.0,84,4005.07
1753639362,,,,,0,0,0
1753639363,0.23981,0.23981,0.23981,0.23981,621.0,2,148.92
1753639364,0.23981,0.23981,0.2398,0.2398,1225.0,9,293.76
1753639365,0.2398,0.2398,0.23976,0.23976,178.0,19,42.68
1753639366,0.23976,0.23976,0.23973,0.23973,246.0,15,58.98
1753639367,,,,,0,0,0
1753639368,,,,,0,0,0
1753639370,,,,,0,0,0
1753639371,0.23973,0.23973,0.23968,0.23968,1902.0,24,455.94
1753639372,0.23967,0.23967,0.23962,0.23962,367.0,27,87.95
1753639373,,,,,0,0,0
1753639374,0.23962,0.23962,0.23962,0.23962,2166.0,7,519.02
1753639375,0.23962,0.23969,0.23962,0.23969,457.0,30,109.52
1753639376,0.2397,0.23973,0.2397,0.23972,406.0,18,97.33
1753639377,0.23973,0.23973,0.23973,0.23973,281.0,2,67.36
1753639378,0.23972,0.23972,0.2397,0.2397,301.0,12,72.15
1753639379,,,,,0,0,0
1753639380,0.23969,0.23969,0.23966,0.23966,735.0,25,176.17
1753639381,0.23966,0.23966,0.23966,0.23966,166.0,2,39.78
1753639382,0.23966,0.23966,0.23964,0.23964,49.0,8,11.74
1753639383,0.23964,0.23964,0.23964,0.23964,9.0,1,2.16
1753639384,,,,,0,0,0
1753639385,0.23964,0.23964,0.23964,0.23964,15.0,3,3.59
1753639386,0.23965,0.23966,0.23965,0.23966,490.0,7,117.43
1753639387,0.23965,0.23965,0.23965,0.23965,47.0,4,11.26
1753639388,,,,,0,0,0
1753639389,,,,,0,0,0
1753639390,,,,,0,0,0
1753639391,0.23965,0.23972,0.23965,0.23972,4427.0,39,1061.01
1753639392,0.23971,0.23974,0.23971,0.23974,12684.0,14,3040.62
1753639393,0.23974,0.23974,0.23974,0.23974,150.0,1,35.96
1753639394,0.23974,0.23974,0.23974,0.23974,7.0,1,1.68
1753639395,,,,,0,0,0
1753639396,,,,,0,0,0
1753639397,0.23975,0.23984,0.23975,0.23984,29958.0,54,7184.31
1753639398,,,,,0,0,0
1753639399,0.23983,0.23983,0.23983,0.23983,50.0,1,11.99
1753639400,0.23984,0.23993,0.23984,0.23993,17877.0,52,4288.36
1753639401,0.23994,0.23994,0.23994,0.23994,625.0,3,149.96
1753639402,0.23993,0.23993,0.23993,0.23993,15.0,3,3.6
1753639403,0.23993,0.23994,0.23993,0.23994,381.0,4,91.42
1753639404,0.23994,0.23997,0.23994,0.23997,13472.0,23,3232.84
1753639405,0.23996,0.23997,0.23996,0.23997,6816.0,6,1635.62
1753639406,0.23996,0.23996,0.23994,0.23995,259.0,13,62.15
1753639407,0.23995,0.23995,0.23995,0.23995,188.0,4,45.11
1753639408,0.23995,0.23995,0.23995,0.23995,9363.0,1,2246.65
1753639409,0.23995,0.23996,0.23995,0.23996,614.0,10,147.34
1753639410,0.23997,0.23997,0.23997,0.23997,1138.0,7,273.09
1753639411,0.23997,0.24,0.2398,0.2398,6750.0,25,1619.95
1753639412,,,,,0,0,0
1753639413,0.24,0.24,0.24,0.24,43.0,3,10.32
1753639414,0.24001,0.24002,0.24001,0.24002,1768.0,12,424.34
1753639415,0.24003,0.24005,0.24003,0.24004,1715.0,14,411.67
1753639416,0.24005,0.24007,0.24004,0.24004,1001.0,29,240.3
1753639417,0.24004,0.24004,0.24001,0.24001,691.0,17,165.85
1753639418,,,,,0,0,0
1753639419,,,,,0,0,0
1753639420,0.24002,0.24005,0.24002,0.24005,906.0,12,217.48
1753639421,,,,,0,0,0
1753639422,0.24004,0.24004,0.24004,0.24004,245.0,1,58.81
1753639423,0.24005,0.24009,0.24005,0.24009,661.0,26,158.69
1753639424,0.24009,0.24014,0.24009,0.2401,105.0,3,25.21
1753639425,0.2401,0.24014,0.2401,0.24014,84541.0,46,20300.99
1753639426,0.24014,0.24014,0.24014,0.24014,528.0,1,126.79
1753639427,0.24013,0.24014,0.24013,0.24014,4281.0,3,1028.0
