timestamp,avg_price,Binance Spot_TC,Binance Futures_TC,Bybit_TC,OKX_TC,Binance US_TC,Bitmex_TC
1753648867,,0,0,0,0,0,0
1753648868,,0,0,0,0,0,0
1753648869,,0,0,0,0,0,0
1753648870,,0,0,0,0,0,0
1753648871,,0,0,0,0,0,0
1753648872,,0,0,0,0,0,0
1753648873,,0,0,0,0,0,0
1753648874,,0,0,0,0,0,0
1753648875,,0,0,0,0,0,0
1753648876,,0,0,0,0,0,0
1753648877,,0,0,0,0,0,0
1753648878,,0,0,0,0,0,0
1753648879,,0,0,0,0,0,0
1753648880,,0,0,0,0,0,0
1753648881,,0,0,0,0,0,0
1753648882,,0,0,0,0,0,0
1753648883,,0,0,0,0,0,0
1753648884,,0,0,0,0,0,0
1753648885,,0,0,0,0,0,0
1753648886,,0,0,0,0,0,0
1753648887,,0,0,0,0,0,0
1753648888,,0,0,0,0,0,0
1753648889,,0,0,0,0,0,0
1753648890,,0,0,0,0,0,0
1753648891,,0,0,0,0,0,0
1753648892,,0,0,0,0,0,0
1753648893,,0,0,0,0,0,0
1753648894,,0,0,0,0,0,0
1753648895,,0,0,0,0,0,0
1753648896,,0,0,0,0,0,0
1753648897,,0,0,0,0,0,0
1753648898,,0,0,0,0,0,0
1753648899,,0,0,0,0,0,0
1753648900,,0,0,0,0,0,0
1753648901,,0,0,0,0,0,0
1753648902,,0,0,0,0,0,0
1753648903,,0,0,0,0,0,0
1753648904,,0,0,0,0,0,0
1753648905,,0,0,0,0,0,0
1753648906,,0,0,0,0,0,0
1753648907,,0,0,0,0,0,0
1753648908,,0,0,0,0,0,0
1753648909,,0,0,0,0,0,0
1753648910,,0,0,0,0,0,0
1753648911,,0,0,0,0,0,0
1753648912,,0,0,0,0,0,0
1753648913,,0,0,0,0,0,0
1753648914,,0,0,0,0,0,0
1753648915,,0,0,0,0,0,0
1753648916,,0,0,0,0,0,0
1753648917,,0,0,0,0,0,0
1753648918,,0,0,0,0,0,0
1753648919,,0,0,0,0,0,0
1753648921,,0,0,0,0,0,0
1753648922,,0,0,0,0,0,0
1753648923,,0,0,0,0,0,0
1753648924,,0,0,0,0,0,0
1753648925,,0,0,0,0,0,0
1753648926,,0,0,0,0,0,0
1753648927,,0,0,0,0,0,0
1753648928,,0,0,0,0,0,0
1753648929,,0,0,0,0,0,0
1753648930,,0,0,0,0,0,0
1753648931,,0,0,0,0,0,0
1753648932,,0,0,0,0,0,0
1753648933,,0,0,0,0,0,0
1753648934,,0,0,0,0,0,0
1753648935,,0,0,0,0,0,0
1753648936,,0,0,0,0,0,0
1753648937,,0,0,0,0,0,0
1753648938,,0,0,0,0,0,0
1753648939,,0,0,0,0,0,0
1753648940,,0,0,0,0,0,0
1753648941,,0,0,0,0,0,0
1753648942,,0,0,0,0,0,0
1753648943,,0,0,0,0,0,0
1753648944,,0,0,0,0,0,0
1753648945,,0,0,0,0,0,0
1753648946,,0,0,0,0,0,0
1753648947,,0,0,0,0,0,0
1753648948,,0,0,0,0,0,0
1753648949,,0,0,0,0,0,0
1753648950,,0,0,0,0,0,0
1753648951,,0,0,0,0,0,0
1753648952,,0,0,0,0,0,0
1753648953,,0,0,0,0,0,0
1753648954,,0,0,0,0,0,0
1753648955,,0,0,0,0,0,0
1753648956,,0,0,0,0,0,0
1753648957,,0,0,0,0,0,0
1753648958,,0,0,0,0,0,0
1753648959,,0,0,0,0,0,0
1753648960,,0,0,0,0,0,0
1753648961,,0,0,0,0,0,0
1753648962,,0,0,0,0,0,0
1753648963,,0,0,0,0,0,0
1753648964,,0,0,0,0,0,0
1753648965,,0,0,0,0,0,0
1753648966,,0,0,0,0,0,0
1753648967,,0,0,0,0,0,0
1753648968,,0,0,0,0,0,0
1753648969,,0,0,0,0,0,0
1753648970,,0,0,0,0,0,0
1753648971,,0,0,0,0,0,0
1753648972,,0,0,0,0,0,0
1753648973,,0,0,0,0,0,0
1753648974,,0,0,0,0,0,0
1753648975,,0,0,0,0,0,0
1753648976,,0,0,0,0,0,0
1753648977,,0,0,0,0,0,0
1753648978,,0,0,0,0,0,0
1753648979,,0,0,0,0,0,0
1753648980,,0,0,0,0,0,0
1753648981,,0,0,0,0,0,0
1753648982,,0,0,0,0,0,0
1753648983,,0,0,0,0,0,0
1753648984,,0,0,0,0,0,0
1753648985,,0,0,0,0,0,0
1753648986,,0,0,0,0,0,0
1753648987,,0,0,0,0,0,0
1753648988,,0,0,0,0,0,0
1753648989,,0,0,0,0,0,0
1753648990,,0,0,0,0,0,0
1753648991,,0,0,0,0,0,0
1753648992,,0,0,0,0,0,0
1753648993,,0,0,0,0,0,0
1753648994,,0,0,0,0,0,0
1753648995,,0,0,0,0,0,0
1753648996,,0,0,0,0,0,0
1753648997,,0,0,0,0,0,0
1753648998,,0,0,0,0,0,0
1753648999,,0,0,0,0,0,0
1753649001,,0,0,0,0,0,0
1753649002,,0,0,0,0,0,0
1753649003,,0,0,0,0,0,0
1753649004,,0,0,0,0,0,0
1753649005,,0,0,0,0,0,0
1753649006,,0,0,0,0,0,0
1753649007,,0,0,0,0,0,0
1753649008,,0,0,0,0,0,0
1753649009,,0,0,0,0,0,0
1753649010,,0,0,0,0,0,0
1753649011,,0,0,0,0,0,0
1753649012,,0,0,0,0,0,0
1753649013,,0,0,0,0,0,0
1753649014,,0,0,0,0,0,0
1753649015,,0,0,0,0,0,0
1753649016,,0,0,0,0,0,0
1753649017,,0,0,0,0,0,0
1753649018,,0,0,0,0,0,0
1753649019,,0,0,0,0,0,0
1753649020,,0,0,0,0,0,0
1753649021,,0,0,0,0,0,0
1753649022,,0,0,0,0,0,0
1753649023,,0,0,0,0,0,0
1753649024,,0,0,0,0,0,0
1753649025,,0,0,0,0,0,0
1753649026,,0,0,0,0,0,0
1753649027,,0,0,0,0,0,0
1753649028,,0,0,0,0,0,0
1753649029,,0,0,0,0,0,0
1753649030,,0,0,0,0,0,0
1753649031,,0,0,0,0,0,0
1753649032,,0,0,0,0,0,0
1753649033,,0,0,0,0,0,0
1753649034,,0,0,0,0,0,0
1753649035,,0,0,0,0,0,0
1753649036,,0,0,0,0,0,0
1753649037,,0,0,0,0,0,0
1753649038,,0,0,0,0,0,0
1753649039,,0,0,0,0,0,0
1753649040,,0,0,0,0,0,0
1753649041,,0,0,0,0,0,0
1753649042,,0,0,0,0,0,0
1753649043,,0,0,0,0,0,0
1753649044,,0,0,0,0,0,0
1753649045,,0,0,0,0,0,0
1753649046,,0,0,0,0,0,0
1753649047,,0,0,0,0,0,0
1753649048,,0,0,0,0,0,0
1753649049,,0,0,0,0,0,0
1753649050,,0,0,0,0,0,0
1753649051,,0,0,0,0,0,0
1753649052,,0,0,0,0,0,0
1753649053,,0,0,0,0,0,0
1753649054,,0,0,0,0,0,0
1753649055,,0,0,0,0,0,0
1753649056,,0,0,0,0,0,0
1753649057,,0,0,0,0,0,0
1753649058,,0,0,0,0,0,0
1753649059,,0,0,0,0,0,0
1753649060,,0,0,0,0,0,0
1753649061,,0,0,0,0,0,0
1753649062,,0,0,0,0,0,0
1753649063,,0,0,0,0,0,0
1753649064,,0,0,0,0,0,0
1753649065,,0,0,0,0,0,0
1753649066,,0,0,0,0,0,0
1753649067,,0,0,0,0,0,0
1753649068,,0,0,0,0,0,0
1753649069,,0,0,0,0,0,0
1753649070,,0,0,0,0,0,0
1753649071,,0,0,0,0,0,0
1753649072,,0,0,0,0,0,0
1753649073,,0,0,0,0,0,0
1753649074,,0,0,0,0,0,0
1753649075,,0,0,0,0,0,0
1753649076,,0,0,0,0,0,0
1753649077,,0,0,0,0,0,0
1753649078,,0,0,0,0,0,0
1753649080,,0,0,0,0,0,0
1753649081,,0,0,0,0,0,0
1753649082,,0,0,0,0,0,0
1753649083,,0,0,0,0,0,0
1753649084,,0,0,0,0,0,0
1753649085,,0,0,0,0,0,0
1753649086,,0,0,0,0,0,0
1753649087,,0,0,0,0,0,0
1753649088,,0,0,0,0,0,0
1753649089,,0,0,0,0,0,0
1753649090,,0,0,0,0,0,0
1753649091,,0,0,0,0,0,0
1753649092,,0,0,0,0,0,0
1753649093,,0,0,0,0,0,0
1753649094,,0,0,0,0,0,0
1753649095,,0,0,0,0,0,0
1753649096,,0,0,0,0,0,0
1753649097,,0,0,0,0,0,0
1753649098,,0,0,0,0,0,0
1753649099,,0,0,0,0,0,0
1753649100,,0,0,0,0,0,0
1753649101,,0,0,0,0,0,0
1753649102,,0,0,0,0,0,0
1753649103,,0,0,0,0,0,0
1753649104,,0,0,0,0,0,0
1753649105,,0,0,0,0,0,0
1753649106,,0,0,0,0,0,0
1753649107,,0,0,0,0,0,0
1753649108,,0,0,0,0,0,0
1753649109,,0,0,0,0,0,0
1753649110,,0,0,0,0,0,0
1753649111,,0,0,0,0,0,0
1753649112,,0,0,0,0,0,0
1753649113,,0,0,0,0,0,0
1753649114,,0,0,0,0,0,0
1753649115,,0,0,0,0,0,0
1753649116,,0,0,0,0,0,0
1753649117,,0,0,0,0,0,0
1753649118,,0,0,0,0,0,0
1753649119,,0,0,0,0,0,0
1753649120,,0,0,0,0,0,0
1753649121,,0,0,0,0,0,0
1753649122,,0,0,0,0,0,0
1753649123,,0,0,0,0,0,0
1753649124,,0,0,0,0,0,0
1753649125,,0,0,0,0,0,0
1753649126,,0,0,0,0,0,0
1753649127,,0,0,0,0,0,0
1753649128,,0,0,0,0,0,0
1753649129,,0,0,0,0,0,0
1753649130,,0,0,0,0,0,0
1753649131,,0,0,0,0,0,0
1753649132,,0,0,0,0,0,0
1753649133,,0,0,0,0,0,0
1753649134,,0,0,0,0,0,0
1753649135,,0,0,0,0,0,0
1753649136,,0,0,0,0,0,0
1753649137,,0,0,0,0,0,0
1753649138,,0,0,0,0,0,0
1753649139,,0,0,0,0,0,0
1753649140,,0,0,0,0,0,0
1753649141,,0,0,0,0,0,0
1753649142,,0,0,0,0,0,0
1753649143,,0,0,0,0,0,0
1753649144,,0,0,0,0,0,0
1753649145,,0,0,0,0,0,0
1753649146,,0,0,0,0,0,0
1753649147,,0,0,0,0,0,0
1753649148,,0,0,0,0,0,0
1753649149,,0,0,0,0,0,0
1753649150,,0,0,0,0,0,0
1753649151,,0,0,0,0,0,0
1753649152,,0,0,0,0,0,0
1753649153,,0,0,0,0,0,0
1753649154,,0,0,0,0,0,0
1753649155,,0,0,0,0,0,0
1753649156,,0,0,0,0,0,0
1753649157,,0,0,0,0,0,0
1753649158,,0,0,0,0,0,0
1753649160,,0,0,0,0,0,0
1753649161,,0,0,0,0,0,0
1753649162,,0,0,0,0,0,0
1753649163,,0,0,0,0,0,0
1753649164,,0,0,0,0,0,0
1753649165,,0,0,0,0,0,0
1753649166,,0,0,0,0,0,0
1753649167,,0,0,0,0,0,0
1753649168,,0,0,0,0,0,0
1753649169,,0,0,0,0,0,0
1753649170,,0,0,0,0,0,0
1753649171,,0,0,0,0,0,0
1753649172,,0,0,0,0,0,0
1753649173,,0,0,0,0,0,0
1753649174,,0,0,0,0,0,0
1753649175,,0,0,0,0,0,0
1753649176,,0,0,0,0,0,0
1753649177,,0,0,0,0,0,0
1753649178,,0,0,0,0,0,0
1753649179,,0,0,0,0,0,0
1753649180,,0,0,0,0,0,0
1753649181,,0,0,0,0,0,0
1753649182,,0,0,0,0,0,0
1753649183,,0,0,0,0,0,0
1753649184,,0,0,0,0,0,0
1753649185,,0,0,0,0,0,0
1753649186,,0,0,0,0,0,0
1753649187,,0,0,0,0,0,0
1753649188,,0,0,0,0,0,0
1753649189,,0,0,0,0,0,0
1753649190,,0,0,0,0,0,0
1753649191,,0,0,0,0,0,0
1753649192,,0,0,0,0,0,0
1753649193,,0,0,0,0,0,0
1753649194,,0,0,0,0,0,0
1753649195,,0,0,0,0,0,0
1753649196,,0,0,0,0,0,0
1753649197,,0,0,0,0,0,0
1753649198,,0,0,0,0,0,0
1753649199,,0,0,0,0,0,0
1753649200,,0,0,0,0,0,0
1753649201,,0,0,0,0,0,0
1753649202,,0,0,0,0,0,0
1753649203,,0,0,0,0,0,0
1753649204,,0,0,0,0,0,0
1753649205,,0,0,0,0,0,0
1753649206,,0,0,0,0,0,0
1753649207,,0,0,0,0,0,0
1753649208,,0,0,0,0,0,0
1753649209,,0,0,0,0,0,0
1753649210,,0,0,0,0,0,0
1753649211,,0,0,0,0,0,0
1753649212,,0,0,0,0,0,0
1753649213,,0,0,0,0,0,0
1753649214,,0,0,0,0,0,0
1753649215,,0,0,0,0,0,0
1753649216,,0,0,0,0,0,0
1753649217,,0,0,0,0,0,0
1753649218,,0,0,0,0,0,0
1753649219,,0,0,0,0,0,0
1753649220,,0,0,0,0,0,0
1753649221,,0,0,0,0,0,0
1753649222,,0,0,0,0,0,0
1753649223,,0,0,0,0,0,0
1753649224,,0,0,0,0,0,0
1753649225,,0,0,0,0,0,0
1753649226,,0,0,0,0,0,0
1753649227,,0,0,0,0,0,0
1753649228,,0,0,0,0,0,0
1753649229,,0,0,0,0,0,0
1753649230,,0,0,0,0,0,0
1753649231,,0,0,0,0,0,0
1753649232,,0,0,0,0,0,0
1753649233,,0,0,0,0,0,0
1753649234,,0,0,0,0,0,0
1753649235,,0,0,0,0,0,0
1753649236,,0,0,0,0,0,0
1753649237,,0,0,0,0,0,0
1753649238,,0,0,0,0,0,0
1753649239,,0,0,0,0,0,0
1753649240,,0,0,0,0,0,0
1753649241,,0,0,0,0,0,0
1753649242,,0,0,0,0,0,0
1753649244,,0,0,0,0,0,0
1753649245,,0,0,0,0,0,0
1753649246,,0,0,0,0,0,0
1753649247,,0,0,0,0,0,0
1753649248,,0,0,0,0,0,0
1753649249,,0,0,0,0,0,0
1753649250,,0,0,0,0,0,0
1753649251,,0,0,0,0,0,0
1753649252,,0,0,0,0,0,0
1753649253,,0,0,0,0,0,0
1753649254,,0,0,0,0,0,0
1753649255,,0,0,0,0,0,0
1753649256,,0,0,0,0,0,0
1753649257,,0,0,0,0,0,0
1753649258,,0,0,0,0,0,0
1753649259,,0,0,0,0,0,0
1753649260,,0,0,0,0,0,0
1753649261,,0,0,0,0,0,0
1753649262,,0,0,0,0,0,0
1753649263,,0,0,0,0,0,0
1753649264,,0,0,0,0,0,0
1753649265,,0,0,0,0,0,0
1753649266,,0,0,0,0,0,0
1753649267,,0,0,0,0,0,0
1753649268,,0,0,0,0,0,0
1753649269,,0,0,0,0,0,0
1753649270,,0,0,0,0,0,0
1753649271,,0,0,0,0,0,0
1753649272,,0,0,0,0,0,0
1753649273,,0,0,0,0,0,0
1753649274,,0,0,0,0,0,0
1753649275,,0,0,0,0,0,0
1753649276,,0,0,0,0,0,0
1753649277,,0,0,0,0,0,0
1753649278,,0,0,0,0,0,0
1753649279,,0,0,0,0,0,0
1753649280,,0,0,0,0,0,0
1753649281,,0,0,0,0,0,0
1753649282,,0,0,0,0,0,0
1753649283,,0,0,0,0,0,0
1753649284,,0,0,0,0,0,0
1753649285,,0,0,0,0,0,0
1753649286,,0,0,0,0,0,0
1753649287,,0,0,0,0,0,0
1753649288,,0,0,0,0,0,0
1753649289,,0,0,0,0,0,0
1753649290,,0,0,0,0,0,0
1753649291,,0,0,0,0,0,0
1753649292,,0,0,0,0,0,0
1753649293,,0,0,0,0,0,0
1753649294,,0,0,0,0,0,0
1753649295,,0,0,0,0,0,0
1753649296,,0,0,0,0,0,0
1753649297,,0,0,0,0,0,0
1753649298,,0,0,0,0,0,0
1753649299,,0,0,0,0,0,0
1753649300,,0,0,0,0,0,0
1753649301,,0,0,0,0,0,0
1753649302,,0,0,0,0,0,0
1753649303,,0,0,0,0,0,0
1753649304,,0,0,0,0,0,0
1753649305,,0,0,0,0,0,0
1753649306,,0,0,0,0,0,0
1753649307,,0,0,0,0,0,0
1753649308,,0,0,0,0,0,0
1753649309,,0,0,0,0,0,0
1753649310,,0,0,0,0,0,0
1753649311,,0,0,0,0,0,0
1753649312,,0,0,0,0,0,0
1753649313,,0,0,0,0,0,0
1753649314,,0,0,0,0,0,0
1753649315,,0,0,0,0,0,0
1753649316,,0,0,0,0,0,0
1753649317,,0,0,0,0,0,0
1753649318,,0,0,0,0,0,0
1753649319,,0,0,0,0,0,0
1753649320,,0,0,0,0,0,0
1753649321,,0,0,0,0,0,0
1753649322,,0,0,0,0,0,0
1753649323,,0,0,0,0,0,0
1753649324,,0,0,0,0,0,0
1753649326,,0,0,0,0,0,0
1753649327,,0,0,0,0,0,0
1753649328,,0,0,0,0,0,0
1753649329,,0,0,0,0,0,0
1753649330,,0,0,0,0,0,0
1753649331,,0,0,0,0,0,0
1753649332,,0,0,0,0,0,0
1753649333,,0,0,0,0,0,0
1753649334,,0,0,0,0,0,0
1753649335,,0,0,0,0,0,0
1753649336,,0,0,0,0,0,0
1753649337,,0,0,0,0,0,0
1753649338,,0,0,0,0,0,0
1753649339,,0,0,0,0,0,0
1753649340,,0,0,0,0,0,0
1753649341,,0,0,0,0,0,0
1753649342,,0,0,0,0,0,0
1753649343,,0,0,0,0,0,0
1753649344,,0,0,0,0,0,0
1753649345,,0,0,0,0,0,0
1753649346,,0,0,0,0,0,0
1753649347,,0,0,0,0,0,0
1753649348,,0,0,0,0,0,0
1753649349,,0,0,0,0,0,0
1753649350,,0,0,0,0,0,0
1753649351,,0,0,0,0,0,0
1753649352,,0,0,0,0,0,0
1753649353,,0,0,0,0,0,0
1753649354,,0,0,0,0,0,0
1753649355,,0,0,0,0,0,0
1753649356,,0,0,0,0,0,0
1753649357,,0,0,0,0,0,0
1753649358,,0,0,0,0,0,0
1753649359,,0,0,0,0,0,0
1753649360,,0,0,0,0,0,0
1753649361,,0,0,0,0,0,0
1753649362,,0,0,0,0,0,0
1753649363,,0,0,0,0,0,0
1753649364,,0,0,0,0,0,0
1753649365,,0,0,0,0,0,0
1753649366,,0,0,0,0,0,0
1753649367,,0,0,0,0,0,0
1753649368,,0,0,0,0,0,0
1753649369,,0,0,0,0,0,0
1753649370,,0,0,0,0,0,0
1753649371,,0,0,0,0,0,0
1753649372,,0,0,0,0,0,0
1753649373,,0,0,0,0,0,0
1753649374,,0,0,0,0,0,0
1753649375,,0,0,0,0,0,0
1753649376,,0,0,0,0,0,0
1753649377,,0,0,0,0,0,0
1753649378,,0,0,0,0,0,0
1753649379,,0,0,0,0,0,0
1753649380,,0,0,0,0,0,0
1753649381,,0,0,0,0,0,0
1753649382,,0,0,0,0,0,0
1753649383,,0,0,0,0,0,0
1753649384,,0,0,0,0,0,0
1753649385,,0,0,0,0,0,0
1753649386,,0,0,0,0,0,0
1753649387,,0,0,0,0,0,0
1753649388,,0,0,0,0,0,0
1753649389,,0,0,0,0,0,0
1753649390,,0,0,0,0,0,0
1753649391,,0,0,0,0,0,0
1753649392,,0,0,0,0,0,0
1753649393,,0,0,0,0,0,0
1753649394,,0,0,0,0,0,0
1753649395,,0,0,0,0,0,0
1753649396,,0,0,0,0,0,0
1753649397,,0,0,0,0,0,0
1753649398,,0,0,0,0,0,0
1753649399,,0,0,0,0,0,0
1753649400,,0,0,0,0,0,0
1753649401,,0,0,0,0,0,0
1753649402,,0,0,0,0,0,0
1753649403,,0,0,0,0,0,0
1753649404,,0,0,0,0,0,0
1753649405,,0,0,0,0,0,0
1753649407,,0,0,0,0,0,0
1753649408,,0,0,0,0,0,0
1753649409,,0,0,0,0,0,0
1753649410,,0,0,0,0,0,0
1753649411,,0,0,0,0,0,0
1753649412,,0,0,0,0,0,0
1753649413,,0,0,0,0,0,0
1753649414,,0,0,0,0,0,0
1753649415,,0,0,0,0,0,0
1753649416,,0,0,0,0,0,0
1753649417,,0,0,0,0,0,0
1753649418,,0,0,0,0,0,0
1753649419,,0,0,0,0,0,0
1753649420,,0,0,0,0,0,0
1753649421,,0,0,0,0,0,0
1753649422,,0,0,0,0,0,0
1753649423,,0,0,0,0,0,0
1753649424,,0,0,0,0,0,0
1753649425,,0,0,0,0,0,0
1753649426,,0,0,0,0,0,0
1753649427,,0,0,0,0,0,0
1753649428,,0,0,0,0,0,0
1753649429,,0,0,0,0,0,0
1753649430,,0,0,0,0,0,0
1753649431,,0,0,0,0,0,0
1753649432,,0,0,0,0,0,0
1753649433,,0,0,0,0,0,0
1753649434,,0,0,0,0,0,0
1753649435,,0,0,0,0,0,0
1753649436,,0,0,0,0,0,0
1753649437,,0,0,0,0,0,0
1753649438,,0,0,0,0,0,0
1753649439,,0,0,0,0,0,0
1753649440,,0,0,0,0,0,0
1753649441,,0,0,0,0,0,0
1753649442,,0,0,0,0,0,0
1753649443,,0,0,0,0,0,0
1753649444,,0,0,0,0,0,0
1753649445,,0,0,0,0,0,0
1753649446,,0,0,0,0,0,0
1753649447,,0,0,0,0,0,0
1753649448,,0,0,0,0,0,0
1753649449,,0,0,0,0,0,0
1753649450,,0,0,0,0,0,0
1753649451,,0,0,0,0,0,0
1753649452,,0,0,0,0,0,0
1753649453,,0,0,0,0,0,0
1753649454,,0,0,0,0,0,0
1753649455,,0,0,0,0,0,0
1753649456,,0,0,0,0,0,0
1753649457,,0,0,0,0,0,0
1753649458,,0,0,0,0,0,0
1753649459,,0,0,0,0,0,0
1753649460,,0,0,0,0,0,0
1753649461,,0,0,0,0,0,0
1753649462,,0,0,0,0,0,0
1753649463,,0,0,0,0,0,0
1753649464,,0,0,0,0,0,0
1753649465,,0,0,0,0,0,0
1753649466,,0,0,0,0,0,0
1753649467,,0,0,0,0,0,0
1753649468,,0,0,0,0,0,0
1753649469,,0,0,0,0,0,0
1753649470,,0,0,0,0,0,0
1753649471,,0,0,0,0,0,0
1753649472,,0,0,0,0,0,0
1753649473,,0,0,0,0,0,0
1753649474,,0,0,0,0,0,0
1753649475,,0,0,0,0,0,0
1753649476,,0,0,0,0,0,0
1753649477,,0,0,0,0,0,0
1753649478,,0,0,0,0,0,0
1753649479,,0,0,0,0,0,0
1753649480,,0,0,0,0,0,0
1753649481,,0,0,0,0,0,0
1753649482,,0,0,0,0,0,0
1753649483,,0,0,0,0,0,0
1753649484,,0,0,0,0,0,0
1753649485,,0,0,0,0,0,0
1753649486,,0,0,0,0,0,0
1753649487,,0,0,0,0,0,0
1753649489,,0,0,0,0,0,0
1753649490,,0,0,0,0,0,0
1753649491,,0,0,0,0,0,0
1753649492,,0,0,0,0,0,0
1753649493,,0,0,0,0,0,0
1753649494,,0,0,0,0,0,0
1753649495,,0,0,0,0,0,0
1753649496,,0,0,0,0,0,0
1753649497,,0,0,0,0,0,0
1753649498,,0,0,0,0,0,0
1753649499,,0,0,0,0,0,0
1753649500,,0,0,0,0,0,0
1753649501,,0,0,0,0,0,0
1753649502,,0,0,0,0,0,0
1753649503,,0,0,0,0,0,0
1753649504,,0,0,0,0,0,0
1753649505,,0,0,0,0,0,0
1753649506,,0,0,0,0,0,0
1753649507,,0,0,0,0,0,0
1753649508,,0,0,0,0,0,0
1753649509,,0,0,0,0,0,0
1753649510,,0,0,0,0,0,0
1753649511,,0,0,0,0,0,0
1753649512,,0,0,0,0,0,0
1753649513,,0,0,0,0,0,0
1753649514,,0,0,0,0,0,0
1753649515,,0,0,0,0,0,0
1753649516,,0,0,0,0,0,0
1753649517,,0,0,0,0,0,0
1753649518,,0,0,0,0,0,0
1753649519,,0,0,0,0,0,0
1753649520,,0,0,0,0,0,0
1753649521,,0,0,0,0,0,0
1753649522,,0,0,0,0,0,0
1753649523,,0,0,0,0,0,0
1753649524,,0,0,0,0,0,0
1753649525,,0,0,0,0,0,0
1753649526,,0,0,0,0,0,0
1753649527,,0,0,0,0,0,0
1753649528,,0,0,0,0,0,0
1753649529,,0,0,0,0,0,0
1753649530,,0,0,0,0,0,0
1753649531,,0,0,0,0,0,0
1753649532,,0,0,0,0,0,0
1753649533,,0,0,0,0,0,0
1753649534,,0,0,0,0,0,0
1753649535,,0,0,0,0,0,0
1753649536,,0,0,0,0,0,0
1753649537,,0,0,0,0,0,0
1753649538,,0,0,0,0,0,0
1753649539,,0,0,0,0,0,0
1753649540,,0,0,0,0,0,0
1753649541,,0,0,0,0,0,0
1753649542,,0,0,0,0,0,0
1753649543,,0,0,0,0,0,0
1753649544,,0,0,0,0,0,0
1753649545,,0,0,0,0,0,0
1753649546,,0,0,0,0,0,0
1753649547,,0,0,0,0,0,0
1753649548,,0,0,0,0,0,0
1753649549,,0,0,0,0,0,0
1753649550,,0,0,0,0,0,0
1753649551,,0,0,0,0,0,0
1753649552,,0,0,0,0,0,0
1753649553,,0,0,0,0,0,0
1753649554,,0,0,0,0,0,0
1753649555,,0,0,0,0,0,0
1753649556,,0,0,0,0,0,0
1753649557,,0,0,0,0,0,0
1753649558,,0,0,0,0,0,0
1753649559,,0,0,0,0,0,0
1753649560,,0,0,0,0,0,0
1753649561,,0,0,0,0,0,0
1753649562,,0,0,0,0,0,0
1753649563,,0,0,0,0,0,0
1753649564,,0,0,0,0,0,0
1753649565,,0,0,0,0,0,0
1753649566,,0,0,0,0,0,0
1753649567,,0,0,0,0,0,0
1753649568,,0,0,0,0,0,0
1753649569,,0,0,0,0,0,0
1753649570,,0,0,0,0,0,0
1753649571,,0,0,0,0,0,0
1753649572,,0,0,0,0,0,0
1753649574,,0,0,0,0,0,0
1753649575,,0,0,0,0,0,0
1753649576,,0,0,0,0,0,0
1753649577,,0,0,0,0,0,0
1753649578,,0,0,0,0,0,0
1753649579,,0,0,0,0,0,0
1753649580,,0,0,0,0,0,0
1753649581,,0,0,0,0,0,0
1753649582,,0,0,0,0,0,0
1753649583,,0,0,0,0,0,0
1753649584,,0,0,0,0,0,0
1753649585,,0,0,0,0,0,0
1753649586,,0,0,0,0,0,0
1753649587,,0,0,0,0,0,0
1753649588,,0,0,0,0,0,0
1753649589,,0,0,0,0,0,0
1753649590,,0,0,0,0,0,0
1753649591,,0,0,0,0,0,0
1753649592,,0,0,0,0,0,0
1753649593,,0,0,0,0,0,0
1753649594,,0,0,0,0,0,0
1753649595,,0,0,0,0,0,0
1753649596,,0,0,0,0,0,0
1753649597,,0,0,0,0,0,0
1753649598,,0,0,0,0,0,0
1753649599,,0,0,0,0,0,0
1753649600,,0,0,0,0,0,0
1753649601,,0,0,0,0,0,0
1753649602,,0,0,0,0,0,0
1753649603,,0,0,0,0,0,0
1753649604,,0,0,0,0,0,0
1753649605,,0,0,0,0,0,0
1753649606,,0,0,0,0,0,0
1753649607,,0,0,0,0,0,0
1753649608,,0,0,0,0,0,0
1753649609,,0,0,0,0,0,0
1753649610,,0,0,0,0,0,0
1753649611,,0,0,0,0,0,0
1753649612,,0,0,0,0,0,0
1753649613,,0,0,0,0,0,0
1753649614,,0,0,0,0,0,0
1753649615,,0,0,0,0,0,0
1753649616,,0,0,0,0,0,0
1753649617,,0,0,0,0,0,0
1753649618,,0,0,0,0,0,0
1753649619,,0,0,0,0,0,0
1753649620,,0,0,0,0,0,0
1753649621,,0,0,0,0,0,0
1753649622,,0,0,0,0,0,0
1753649623,,0,0,0,0,0,0
1753649624,,0,0,0,0,0,0
1753649625,,0,0,0,0,0,0
1753649626,,0,0,0,0,0,0
1753649627,,0,0,0,0,0,0
1753649628,,0,0,0,0,0,0
1753649629,,0,0,0,0,0,0
1753649630,,0,0,0,0,0,0
1753649631,,0,0,0,0,0,0
1753649632,,0,0,0,0,0,0
1753649633,,0,0,0,0,0,0
1753649634,,0,0,0,0,0,0
1753649635,,0,0,0,0,0,0
1753649636,,0,0,0,0,0,0
1753649637,,0,0,0,0,0,0
1753649638,,0,0,0,0,0,0
1753649639,,0,0,0,0,0,0
1753649640,,0,0,0,0,0,0
1753649641,,0,0,0,0,0,0
1753649642,,0,0,0,0,0,0
1753649643,,0,0,0,0,0,0
1753649644,,0,0,0,0,0,0
1753649645,,0,0,0,0,0,0
1753649646,,0,0,0,0,0,0
1753649647,,0,0,0,0,0,0
1753649648,,0,0,0,0,0,0
1753649649,,0,0,0,0,0,0
