efficiency,spike,volz,volz_fade,tp,trailing,timeout,Total PnL,Total PnL %,Avg Daily %,Win Rate,Sharpe Ratio,Max Drawdown,Final Balance,Risk-Adj Score,score
0.6716398752174362,1.6019749665138663,0.2322848685280485,0.07694932182712944,0.002484801047784658,0.0005068675767098241,296.5222982805825,2341885.2380735665,2341.8852380735575,11.239846713099478,0.41661228122218924,324.2768913008679,-0.11728183909502995,2441885.2380735576,19967842.32155246,19967842.32155246
0.6591756653776896,1.5743954339485542,0.33777305400911894,0.20234872878704865,0.0022314389745559256,0.0005610287238817903,245.18674673083788,936295.2812093233,936.295281209323,8.106466099922361,0.4272073558882471,239.31605577083084,-0.161780903118857,1036295.281209323,5787391.934198297,5787391.934198297
0.7855134767707904,1.7401977135475055,0.3780195918685387,-1.2517386942290267,0.002237670380892056,0.0005442593068427804,213.53823844984052,619890.7906305115,619.8907906305111,6.801719328702283,0.43283783783783786,243.2092287208605,-0.1696265288267328,719890.7906305111,3654423.2821059558,3654423.2821059558
0.6538365178364892,1.460825089986743,0.9392491878875466,-0.4559962152268071,0.002273074336785603,0.0005484337641003686,105.71710979075942,465565.56129889365,465.5655612988924,5.945962401266414,0.46351690153021524,169.74794616054479,-0.13354540576075496,565565.5612988924,3486170.6584072555,3486170.6584072555
0.6598067962823209,1.4594327360483133,1.4407578124680829,0.9540603084595864,0.0019474390129213322,0.0005293689537863325,272.3274212320959,2206917.0637096893,2206.917063709692,11.029113196095274,0.423766684306462,320.18619196403546,-0.1550424404512581,2306917.0637096916,14234185.31791089,14234185.31791089
0.7773161819954424,1.7879857261216583,0.3517707776406497,3.784187005779626,0.0023766540413191883,0.0005758710343663422,217.44543959941,930949.2054976205,930.9492054976182,8.087880150444239,0.4331869148075367,239.14086554705904,-0.15115201511555743,1030949.2054976183,6158985.348627707,6158985.348627707
0.6275621012344064,1.5621732770443544,0.009723696660948411,1.7521345484312953,0.002046295401853787,0.0005231418385666562,273.6552262206931,2359624.294986498,2359.624294986487,11.266732198841623,0.42303002148539576,322.1014347899026,-0.11546970114259617,2459624.294986487,20434831.274407607,20434831.274407607
0.6214401549922716,1.3885634325599858,0.02125056545879886,1.937654041574072,0.00206179786530276,0.0005749508588781639,115.41813838054779,843988.1805376043,843.9881805376075,7.7708088187568025,0.46048584273207666,189.87863628376982,-0.16930266967999408,943988.1805376074,4985055.445832046,4985055.445832046
0.7109878606886915,1.5298337532567547,1.0834411018397017,0.8844830220755286,0.0021257838079224186,0.0005300194701231363,269.92684622031135,1962155.9589814588,1962.1559589814485,10.614889668817096,0.42363924608067643,308.0127349676058,-0.14981264518213655,2062155.9589814486,13097311.373713387,13097311.373713387
0.6296476872180908,1.6204901077650953,0.18480024200040857,0.43995860492385874,0.001797536477942073,0.0005036613263692868,279.4239361683253,3504611.720707462,3504.6117207074453,12.693416812697711,0.422686230248307,356.24804189407723,-0.11290391971912353,3604611.7207074454,31040380.963256292,31040380.963256292
0.6166475817398441,1.7424968880531666,0.4518637593799432,0.6030068827432734,0.001833040393629549,0.0005269232900159141,223.8964561678221,1714417.9837279418,1714.4179837279446,10.143954128671284,0.42801345340132363,286.0238071704135,-0.11001980031710888,1814417.9837279445,15582671.447458465,15582671.447458465
0.6930019164649153,1.6584066997406597,0.12544239676676816,1.6027422541951188,0.001753781724223536,0.0005021205690735459,271.7301717880238,3344843.450162535,3344.843450162532,12.52323907174533,0.4244987117732721,353.748868695291,-0.11320218163251722,3444843.450162532,29547256.551681057,29547256.551681057
0.6982544083239949,1.694029089111155,0.14040544400505078,1.2795231576254738,0.0016987347541065818,0.0005021024054773398,261.29796368487473,2087198.4973459868,2087.1984973459894,10.832152033971699,0.4207280136571397,306.92704021700223,-0.13228369048204602,2187198.4973459896,15778080.515139174,15778080.515139174
